Freq.	V(vout)
9.81521913224965e-02	(-6.18517244548456e+00dB,-1.11182607974949e+01°)
9.81747943019192e-02	(-6.18524683242189e+00dB,-1.11207573527083e+01°)
9.81974024864694e-02	(-6.18532125234858e+00dB,-1.11232544400604e+01°)
9.82200158773460e-02	(-6.18539570527869e+00dB,-1.11257520596457e+01°)
9.82426344757477e-02	(-6.18547019122631e+00dB,-1.11282502115586e+01°)
9.82652582828738e-02	(-6.18554471020550e+00dB,-1.11307488958936e+01°)
9.82878872999238e-02	(-6.18561926223035e+00dB,-1.11332481127452e+01°)
9.83105215280975e-02	(-6.18569384731494e+00dB,-1.11357478622079e+01°)
9.83331609685949e-02	(-6.18576846547337e+00dB,-1.11382481443760e+01°)
9.83558056226163e-02	(-6.18584311671972e+00dB,-1.11407489593441e+01°)
9.83784554913623e-02	(-6.18591780106812e+00dB,-1.11432503072067e+01°)
9.84011105760338e-02	(-6.18599251853266e+00dB,-1.11457521880581e+01°)
9.84237708778320e-02	(-6.18606726912745e+00dB,-1.11482546019930e+01°)
9.84464363979583e-02	(-6.18614205286662e+00dB,-1.11507575491058e+01°)
9.84691071376143e-02	(-6.18621686976430e+00dB,-1.11532610294909e+01°)
9.84917830980021e-02	(-6.18629171983460e+00dB,-1.11557650432430e+01°)
9.85144642803238e-02	(-6.18636660309168e+00dB,-1.11582695904564e+01°)
9.85371506857822e-02	(-6.18644151954967e+00dB,-1.11607746712257e+01°)
9.85598423155798e-02	(-6.18651646922271e+00dB,-1.11632802856454e+01°)
9.85825391709200e-02	(-6.18659145212497e+00dB,-1.11657864338101e+01°)
9.86052412530059e-02	(-6.18666646827060e+00dB,-1.11682931158141e+01°)
9.86279485630412e-02	(-6.18674151767375e+00dB,-1.11708003317521e+01°)
9.86506611022300e-02	(-6.18681660034861e+00dB,-1.11733080817185e+01°)
9.86733788717763e-02	(-6.18689171630935e+00dB,-1.11758163658079e+01°)
9.86961018728846e-02	(-6.18696686557015e+00dB,-1.11783251841148e+01°)
9.87188301067597e-02	(-6.18704204814518e+00dB,-1.11808345367338e+01°)
9.87415635746066e-02	(-6.18711726404865e+00dB,-1.11833444237594e+01°)
9.87643022776307e-02	(-6.18719251329475e+00dB,-1.11858548452861e+01°)
9.87870462170374e-02	(-6.18726779589769e+00dB,-1.11883658014084e+01°)
9.88097953940327e-02	(-6.18734311187167e+00dB,-1.11908772922210e+01°)
9.88325498098227e-02	(-6.18741846123090e+00dB,-1.11933893178184e+01°)
9.88553094656138e-02	(-6.18749384398960e+00dB,-1.11959018782951e+01°)
9.88780743626127e-02	(-6.18756926016201e+00dB,-1.11984149737456e+01°)
9.89008445020264e-02	(-6.18764470976234e+00dB,-1.12009286042647e+01°)
9.89236198850622e-02	(-6.18772019280484e+00dB,-1.12034427699467e+01°)
9.89464005129274e-02	(-6.18779570930374e+00dB,-1.12059574708863e+01°)
9.89691863868301e-02	(-6.18787125927330e+00dB,-1.12084727071781e+01°)
9.89919775079782e-02	(-6.18794684272776e+00dB,-1.12109884789166e+01°)
9.90147738775801e-02	(-6.18802245968138e+00dB,-1.12135047861965e+01°)
9.90375754968444e-02	(-6.18809811014843e+00dB,-1.12160216291122e+01°)
9.90603823669801e-02	(-6.18817379414318e+00dB,-1.12185390077585e+01°)
9.90831944891964e-02	(-6.18824951167989e+00dB,-1.12210569222298e+01°)
9.91060118647027e-02	(-6.18832526277285e+00dB,-1.12235753726208e+01°)
9.91288344947088e-02	(-6.18840104743635e+00dB,-1.12260943590261e+01°)
9.91516623804248e-02	(-6.18847686568468e+00dB,-1.12286138815403e+01°)
9.91744955230608e-02	(-6.18855271753213e+00dB,-1.12311339402579e+01°)
9.91973339238277e-02	(-6.18862860299300e+00dB,-1.12336545352737e+01°)
9.92201775839361e-02	(-6.18870452208161e+00dB,-1.12361756666822e+01°)
9.92430265045972e-02	(-6.18878047481227e+00dB,-1.12386973345780e+01°)
9.92658806870225e-02	(-6.18885646119929e+00dB,-1.12412195390557e+01°)
9.92887401324237e-02	(-6.18893248125700e+00dB,-1.12437422802101e+01°)
9.93116048420128e-02	(-6.18900853499973e+00dB,-1.12462655581356e+01°)
9.93344748170019e-02	(-6.18908462244183e+00dB,-1.12487893729270e+01°)
9.93573500586038e-02	(-6.18916074359761e+00dB,-1.12513137246788e+01°)
9.93802305680311e-02	(-6.18923689848145e+00dB,-1.12538386134857e+01°)
9.94031163464970e-02	(-6.18931308710768e+00dB,-1.12563640394424e+01°)
9.94260073952149e-02	(-6.18938930949067e+00dB,-1.12588900026435e+01°)
9.94489037153985e-02	(-6.18946556564478e+00dB,-1.12614165031836e+01°)
9.94718053082616e-02	(-6.18954185558437e+00dB,-1.12639435411574e+01°)
9.94947121750184e-02	(-6.18961817932383e+00dB,-1.12664711166595e+01°)
9.95176243168836e-02	(-6.18969453687754e+00dB,-1.12689992297847e+01°)
9.95405417350718e-02	(-6.18977092825987e+00dB,-1.12715278806275e+01°)
9.95634644307982e-02	(-6.18984735348523e+00dB,-1.12740570692826e+01°)
9.95863924052780e-02	(-6.18992381256800e+00dB,-1.12765867958448e+01°)
9.96093256597269e-02	(-6.19000030552260e+00dB,-1.12791170604086e+01°)
9.96322641953608e-02	(-6.19007683236343e+00dB,-1.12816478630687e+01°)
9.96552080133958e-02	(-6.19015339310490e+00dB,-1.12841792039199e+01°)
9.96781571150485e-02	(-6.19022998776143e+00dB,-1.12867110830568e+01°)
9.97011115015355e-02	(-6.19030661634746e+00dB,-1.12892435005741e+01°)
9.97240711740739e-02	(-6.19038327887740e+00dB,-1.12917764565664e+01°)
9.97470361338809e-02	(-6.19045997536571e+00dB,-1.12943099511286e+01°)
9.97700063821742e-02	(-6.19053670582680e+00dB,-1.12968439843551e+01°)
9.97929819201716e-02	(-6.19061347027515e+00dB,-1.12993785563409e+01°)
9.98159627490912e-02	(-6.19069026872520e+00dB,-1.13019136671805e+01°)
9.98389488701515e-02	(-6.19076710119140e+00dB,-1.13044493169687e+01°)
9.98619402845712e-02	(-6.19084396768823e+00dB,-1.13069855058002e+01°)
9.98849369935692e-02	(-6.19092086823015e+00dB,-1.13095222337697e+01°)
9.99079389983649e-02	(-6.19099780283164e+00dB,-1.13120595009719e+01°)
9.99309463001777e-02	(-6.19107477150718e+00dB,-1.13145973075015e+01°)
9.99539589002274e-02	(-6.19115177427126e+00dB,-1.13171356534532e+01°)
9.99769767997343e-02	(-6.19122881113837e+00dB,-1.13196745389218e+01°)
9.99999999999186e-02	(-6.19130588212300e+00dB,-1.13222139640020e+01°)
1.00023028502001e-01	(-6.19138298723967e+00dB,-1.13247539287886e+01°)
1.00046062307203e-01	(-6.19146012650288e+00dB,-1.13272944333762e+01°)
1.00069101416744e-01	(-6.19153729992714e+00dB,-1.13298354778595e+01°)
1.00092145831848e-01	(-6.19161450752698e+00dB,-1.13323770623335e+01°)
1.00115195553735e-01	(-6.19169174931693e+00dB,-1.13349191868927e+01°)
1.00138250583628e-01	(-6.19176902531151e+00dB,-1.13374618516319e+01°)
1.00161310922749e-01	(-6.19184633552527e+00dB,-1.13400050566459e+01°)
1.00184376572321e-01	(-6.19192367997274e+00dB,-1.13425488020295e+01°)
1.00207447533566e-01	(-6.19200105866848e+00dB,-1.13450930878773e+01°)
1.00230523807708e-01	(-6.19207847162704e+00dB,-1.13476379142842e+01°)
1.00253605395971e-01	(-6.19215591886297e+00dB,-1.13501832813448e+01°)
1.00276692299577e-01	(-6.19223340039086e+00dB,-1.13527291891541e+01°)
1.00299784519751e-01	(-6.19231091622526e+00dB,-1.13552756378066e+01°)
1.00322882057718e-01	(-6.19238846638076e+00dB,-1.13578226273973e+01°)
1.00345984914702e-01	(-6.19246605087194e+00dB,-1.13603701580209e+01°)
1.00369093091928e-01	(-6.19254366971338e+00dB,-1.13629182297721e+01°)
1.00392206590621e-01	(-6.19262132291968e+00dB,-1.13654668427458e+01°)
1.00415325412006e-01	(-6.19269901050544e+00dB,-1.13680159970367e+01°)
1.00438449557310e-01	(-6.19277673248527e+00dB,-1.13705656927396e+01°)
1.00461579027758e-01	(-6.19285448887378e+00dB,-1.13731159299493e+01°)
1.00484713824576e-01	(-6.19293227968558e+00dB,-1.13756667087605e+01°)
1.00507853948992e-01	(-6.19301010493530e+00dB,-1.13782180292682e+01°)
1.00530999402231e-01	(-6.19308796463756e+00dB,-1.13807698915670e+01°)
1.00554150185522e-01	(-6.19316585880699e+00dB,-1.13833222957519e+01°)
1.00577306300092e-01	(-6.19324378745825e+00dB,-1.13858752419175e+01°)
1.00600467747168e-01	(-6.19332175060597e+00dB,-1.13884287301587e+01°)
1.00623634527978e-01	(-6.19339974826480e+00dB,-1.13909827605703e+01°)
1.00646806643750e-01	(-6.19347778044940e+00dB,-1.13935373332471e+01°)
1.00669984095714e-01	(-6.19355584717443e+00dB,-1.13960924482840e+01°)
1.00693166885098e-01	(-6.19363394845457e+00dB,-1.13986481057757e+01°)
1.00716355013131e-01	(-6.19371208430447e+00dB,-1.14012043058170e+01°)
1.00739548481043e-01	(-6.19379025473883e+00dB,-1.14037610485029e+01°)
1.00762747290063e-01	(-6.19386845977233e+00dB,-1.14063183339281e+01°)
1.00785951441421e-01	(-6.19394669941965e+00dB,-1.14088761621874e+01°)
1.00809160936347e-01	(-6.19402497369550e+00dB,-1.14114345333757e+01°)
1.00832375776073e-01	(-6.19410328261457e+00dB,-1.14139934475878e+01°)
1.00855595961828e-01	(-6.19418162619158e+00dB,-1.14165529049186e+01°)
1.00878821494844e-01	(-6.19426000444123e+00dB,-1.14191129054629e+01°)
1.00902052376353e-01	(-6.19433841737825e+00dB,-1.14216734493155e+01°)
1.00925288607586e-01	(-6.19441686501736e+00dB,-1.14242345365713e+01°)
1.00948530189775e-01	(-6.19449534737329e+00dB,-1.14267961673251e+01°)
1.00971777124152e-01	(-6.19457386446077e+00dB,-1.14293583416718e+01°)
1.00995029411949e-01	(-6.19465241629456e+00dB,-1.14319210597063e+01°)
1.01018287054401e-01	(-6.19473100288939e+00dB,-1.14344843215233e+01°)
1.01041550052739e-01	(-6.19480962426002e+00dB,-1.14370481272178e+01°)
1.01064818408197e-01	(-6.19488828042121e+00dB,-1.14396124768846e+01°)
1.01088092122009e-01	(-6.19496697138772e+00dB,-1.14421773706187e+01°)
1.01111371195408e-01	(-6.19504569717432e+00dB,-1.14447428085147e+01°)
1.01134655629629e-01	(-6.19512445779580e+00dB,-1.14473087906677e+01°)
1.01157945425907e-01	(-6.19520325326692e+00dB,-1.14498753171725e+01°)
1.01181240585476e-01	(-6.19528208360248e+00dB,-1.14524423881240e+01°)
1.01204541109571e-01	(-6.19536094881728e+00dB,-1.14550100036170e+01°)
1.01227846999428e-01	(-6.19543984892610e+00dB,-1.14575781637464e+01°)
1.01251158256283e-01	(-6.19551878394376e+00dB,-1.14601468686072e+01°)
1.01274474881370e-01	(-6.19559775388506e+00dB,-1.14627161182942e+01°)
1.01297796875927e-01	(-6.19567675876482e+00dB,-1.14652859129022e+01°)
1.01321124241190e-01	(-6.19575579859787e+00dB,-1.14678562525263e+01°)
1.01344456978396e-01	(-6.19583487339902e+00dB,-1.14704271372612e+01°)
1.01367795088782e-01	(-6.19591398318312e+00dB,-1.14729985672019e+01°)
1.01391138573585e-01	(-6.19599312796500e+00dB,-1.14755705424433e+01°)
1.01414487434043e-01	(-6.19607230775951e+00dB,-1.14781430630802e+01°)
1.01437841671393e-01	(-6.19615152258149e+00dB,-1.14807161292077e+01°)
1.01461201286875e-01	(-6.19623077244581e+00dB,-1.14832897409205e+01°)
1.01484566281726e-01	(-6.19631005736733e+00dB,-1.14858638983136e+01°)
1.01507936657186e-01	(-6.19638937736090e+00dB,-1.14884386014820e+01°)
1.01531312414493e-01	(-6.19646873244142e+00dB,-1.14910138505205e+01°)
1.01554693554887e-01	(-6.19654812262374e+00dB,-1.14935896455240e+01°)
1.01578080079607e-01	(-6.19662754792277e+00dB,-1.14961659865874e+01°)
1.01601471989893e-01	(-6.19670700835339e+00dB,-1.14987428738058e+01°)
1.01624869286986e-01	(-6.19678650393049e+00dB,-1.15013203072740e+01°)
1.01648271972126e-01	(-6.19686603466898e+00dB,-1.15038982870869e+01°)
1.01671680046554e-01	(-6.19694560058377e+00dB,-1.15064768133394e+01°)
1.01695093511511e-01	(-6.19702520168977e+00dB,-1.15090558861266e+01°)
1.01718512368238e-01	(-6.19710483800190e+00dB,-1.15116355055433e+01°)
1.01741936617977e-01	(-6.19718450953508e+00dB,-1.15142156716844e+01°)
1.01765366261970e-01	(-6.19726421630425e+00dB,-1.15167963846450e+01°)
1.01788801301459e-01	(-6.19734395832434e+00dB,-1.15193776445199e+01°)
1.01812241737686e-01	(-6.19742373561029e+00dB,-1.15219594514041e+01°)
1.01835687571895e-01	(-6.19750354817706e+00dB,-1.15245418053925e+01°)
1.01859138805328e-01	(-6.19758339603959e+00dB,-1.15271247065802e+01°)
1.01882595439229e-01	(-6.19766327921285e+00dB,-1.15297081550619e+01°)
1.01906057474841e-01	(-6.19774319771179e+00dB,-1.15322921509328e+01°)
1.01929524913409e-01	(-6.19782315155140e+00dB,-1.15348766942877e+01°)
1.01952997756177e-01	(-6.19790314074665e+00dB,-1.15374617852216e+01°)
1.01976476004388e-01	(-6.19798316531252e+00dB,-1.15400474238294e+01°)
1.01999959659288e-01	(-6.19806322526400e+00dB,-1.15426336102062e+01°)
1.02023448722123e-01	(-6.19814332061608e+00dB,-1.15452203444469e+01°)
1.02046943194136e-01	(-6.19822345138377e+00dB,-1.15478076266464e+01°)
1.02070443076575e-01	(-6.19830361758207e+00dB,-1.15503954568997e+01°)
1.02093948370684e-01	(-6.19838381922599e+00dB,-1.15529838353019e+01°)
1.02117459077711e-01	(-6.19846405633055e+00dB,-1.15555727619478e+01°)
1.02140975198901e-01	(-6.19854432891077e+00dB,-1.15581622369324e+01°)
1.02164496735502e-01	(-6.19862463698168e+00dB,-1.15607522603508e+01°)
1.02188023688760e-01	(-6.19870498055832e+00dB,-1.15633428322979e+01°)
1.02211556059923e-01	(-6.19878535965573e+00dB,-1.15659339528686e+01°)
1.02235093850239e-01	(-6.19886577428894e+00dB,-1.15685256221581e+01°)
1.02258637060955e-01	(-6.19894622447302e+00dB,-1.15711178402611e+01°)
1.02282185693320e-01	(-6.19902671022302e+00dB,-1.15737106072728e+01°)
1.02305739748583e-01	(-6.19910723155401e+00dB,-1.15763039232882e+01°)
1.02329299227991e-01	(-6.19918778848106e+00dB,-1.15788977884022e+01°)
1.02352864132795e-01	(-6.19926838101923e+00dB,-1.15814922027098e+01°)
1.02376434464243e-01	(-6.19934900918362e+00dB,-1.15840871663060e+01°)
1.02400010223586e-01	(-6.19942967298930e+00dB,-1.15866826792858e+01°)
1.02423591412073e-01	(-6.19951037245138e+00dB,-1.15892787417443e+01°)
1.02447178030954e-01	(-6.19959110758495e+00dB,-1.15918753537764e+01°)
1.02470770081480e-01	(-6.19967187840510e+00dB,-1.15944725154771e+01°)
1.02494367564902e-01	(-6.19975268492697e+00dB,-1.15970702269414e+01°)
1.02517970482471e-01	(-6.19983352716565e+00dB,-1.15996684882644e+01°)
1.02541578835439e-01	(-6.19991440513628e+00dB,-1.16022672995410e+01°)
1.02565192625056e-01	(-6.19999531885397e+00dB,-1.16048666608663e+01°)
1.02588811852576e-01	(-6.20007626833386e+00dB,-1.16074665723353e+01°)
1.02612436519250e-01	(-6.20015725359110e+00dB,-1.16100670340430e+01°)
1.02636066626330e-01	(-6.20023827464083e+00dB,-1.16126680460844e+01°)
1.02659702175071e-01	(-6.20031933149819e+00dB,-1.16152696085545e+01°)
1.02683343166724e-01	(-6.20040042417834e+00dB,-1.16178717215484e+01°)
1.02706989602544e-01	(-6.20048155269645e+00dB,-1.16204743851611e+01°)
1.02730641483783e-01	(-6.20056271706769e+00dB,-1.16230775994876e+01°)
1.02754298811696e-01	(-6.20064391730723e+00dB,-1.16256813646230e+01°)
1.02777961587538e-01	(-6.20072515343024e+00dB,-1.16282856806623e+01°)
1.02801629812563e-01	(-6.20080642545191e+00dB,-1.16308905477004e+01°)
1.02825303488025e-01	(-6.20088773338745e+00dB,-1.16334959658325e+01°)
1.02848982615180e-01	(-6.20096907725203e+00dB,-1.16361019351536e+01°)
1.02872667195283e-01	(-6.20105045706088e+00dB,-1.16387084557587e+01°)
1.02896357229591e-01	(-6.20113187282918e+00dB,-1.16413155277428e+01°)
1.02920052719358e-01	(-6.20121332457217e+00dB,-1.16439231512011e+01°)
1.02943753665842e-01	(-6.20129481230506e+00dB,-1.16465313262285e+01°)
1.02967460070298e-01	(-6.20137633604308e+00dB,-1.16491400529201e+01°)
1.02991171933985e-01	(-6.20145789580146e+00dB,-1.16517493313710e+01°)
1.03014889258159e-01	(-6.20153949159543e+00dB,-1.16543591616761e+01°)
1.03038612044077e-01	(-6.20162112344025e+00dB,-1.16569695439306e+01°)
1.03062340292997e-01	(-6.20170279135117e+00dB,-1.16595804782294e+01°)
1.03086074006178e-01	(-6.20178449534342e+00dB,-1.16621919646677e+01°)
1.03109813184877e-01	(-6.20186623543230e+00dB,-1.16648040033405e+01°)
1.03133557830353e-01	(-6.20194801163305e+00dB,-1.16674165943429e+01°)
1.03157307943866e-01	(-6.20202982396095e+00dB,-1.16700297377699e+01°)
1.03181063526674e-01	(-6.20211167243128e+00dB,-1.16726434337166e+01°)
1.03204824580037e-01	(-6.20219355705932e+00dB,-1.16752576822781e+01°)
1.03228591105215e-01	(-6.20227547786038e+00dB,-1.16778724835493e+01°)
1.03252363103467e-01	(-6.20235743484973e+00dB,-1.16804878376254e+01°)
1.03276140576054e-01	(-6.20243942804270e+00dB,-1.16831037446015e+01°)
1.03299923524238e-01	(-6.20252145745457e+00dB,-1.16857202045726e+01°)
1.03323711949278e-01	(-6.20260352310068e+00dB,-1.16883372176338e+01°)
1.03347505852436e-01	(-6.20268562499634e+00dB,-1.16909547838802e+01°)
1.03371305234973e-01	(-6.20276776315687e+00dB,-1.16935729034068e+01°)
1.03395110098152e-01	(-6.20284993759761e+00dB,-1.16961915763087e+01°)
1.03418920443234e-01	(-6.20293214833390e+00dB,-1.16988108026810e+01°)
1.03442736271482e-01	(-6.20301439538107e+00dB,-1.17014305826188e+01°)
1.03466557584158e-01	(-6.20309667875449e+00dB,-1.17040509162171e+01°)
1.03490384382526e-01	(-6.20317899846950e+00dB,-1.17066718035711e+01°)
1.03514216667849e-01	(-6.20326135454146e+00dB,-1.17092932447758e+01°)
1.03538054441390e-01	(-6.20334374698575e+00dB,-1.17119152399263e+01°)
1.03561897704413e-01	(-6.20342617581774e+00dB,-1.17145377891177e+01°)
1.03585746458183e-01	(-6.20350864105280e+00dB,-1.17171608924450e+01°)
1.03609600703963e-01	(-6.20359114270633e+00dB,-1.17197845500035e+01°)
1.03633460443019e-01	(-6.20367368079371e+00dB,-1.17224087618881e+01°)
1.03657325676615e-01	(-6.20375625533033e+00dB,-1.17250335281940e+01°)
1.03681196406017e-01	(-6.20383886633161e+00dB,-1.17276588490163e+01°)
1.03705072632490e-01	(-6.20392151381295e+00dB,-1.17302847244500e+01°)
1.03728954357301e-01	(-6.20400419778976e+00dB,-1.17329111545902e+01°)
1.03752841581715e-01	(-6.20408691827747e+00dB,-1.17355381395321e+01°)
1.03776734307000e-01	(-6.20416967529150e+00dB,-1.17381656793708e+01°)
1.03800632534421e-01	(-6.20425246884728e+00dB,-1.17407937742013e+01°)
1.03824536265246e-01	(-6.20433529896026e+00dB,-1.17434224241188e+01°)
1.03848445500742e-01	(-6.20441816564586e+00dB,-1.17460516292183e+01°)
1.03872360242176e-01	(-6.20450106891956e+00dB,-1.17486813895950e+01°)
1.03896280490818e-01	(-6.20458400879680e+00dB,-1.17513117053440e+01°)
1.03920206247934e-01	(-6.20466698529304e+00dB,-1.17539425765604e+01°)
1.03944137514794e-01	(-6.20474999842375e+00dB,-1.17565740033392e+01°)
1.03968074292666e-01	(-6.20483304820440e+00dB,-1.17592059857757e+01°)
1.03992016582820e-01	(-6.20491613465048e+00dB,-1.17618385239649e+01°)
1.04015964386524e-01	(-6.20499925777747e+00dB,-1.17644716180019e+01°)
1.04039917705049e-01	(-6.20508241760086e+00dB,-1.17671052679819e+01°)
1.04063876539664e-01	(-6.20516561413615e+00dB,-1.17697394740000e+01°)
1.04087840891640e-01	(-6.20524884739884e+00dB,-1.17723742361512e+01°)
1.04111810762248e-01	(-6.20533211740443e+00dB,-1.17750095545308e+01°)
1.04135786152757e-01	(-6.20541542416846e+00dB,-1.17776454292338e+01°)
1.04159767064440e-01	(-6.20549876770643e+00dB,-1.17802818603553e+01°)
1.04183753498568e-01	(-6.20558214803387e+00dB,-1.17829188479905e+01°)
1.04207745456412e-01	(-6.20566556516632e+00dB,-1.17855563922345e+01°)
1.04231742939244e-01	(-6.20574901911931e+00dB,-1.17881944931824e+01°)
1.04255745948337e-01	(-6.20583250990839e+00dB,-1.17908331509294e+01°)
1.04279754484964e-01	(-6.20591603754911e+00dB,-1.17934723655706e+01°)
1.04303768550397e-01	(-6.20599960205703e+00dB,-1.17961121372011e+01°)
1.04327788145910e-01	(-6.20608320344771e+00dB,-1.17987524659160e+01°)
1.04351813272776e-01	(-6.20616684173671e+00dB,-1.18013933518105e+01°)
1.04375843932269e-01	(-6.20625051693962e+00dB,-1.18040347949797e+01°)
1.04399880125662e-01	(-6.20633422907201e+00dB,-1.18066767955187e+01°)
1.04423921854231e-01	(-6.20641797814946e+00dB,-1.18093193535227e+01°)
1.04447969119250e-01	(-6.20650176418758e+00dB,-1.18119624690869e+01°)
1.04472021921993e-01	(-6.20658558720196e+00dB,-1.18146061423062e+01°)
1.04496080263737e-01	(-6.20666944720820e+00dB,-1.18172503732760e+01°)
1.04520144145757e-01	(-6.20675334422191e+00dB,-1.18198951620913e+01°)
1.04544213569328e-01	(-6.20683727825871e+00dB,-1.18225405088472e+01°)
1.04568288535727e-01	(-6.20692124933422e+00dB,-1.18251864136390e+01°)
1.04592369046230e-01	(-6.20700525746407e+00dB,-1.18278328765617e+01°)
1.04616455102114e-01	(-6.20708930266389e+00dB,-1.18304798977105e+01°)
1.04640546704656e-01	(-6.20717338494933e+00dB,-1.18331274771805e+01°)
1.04664643855133e-01	(-6.20725750433602e+00dB,-1.18357756150669e+01°)
1.04688746554823e-01	(-6.20734166083963e+00dB,-1.18384243114649e+01°)
1.04712854805003e-01	(-6.20742585447580e+00dB,-1.18410735664695e+01°)
1.04736968606952e-01	(-6.20751008526021e+00dB,-1.18437233801760e+01°)
1.04761087961949e-01	(-6.20759435320851e+00dB,-1.18463737526794e+01°)
1.04785212871272e-01	(-6.20767865833640e+00dB,-1.18490246840750e+01°)
